parameter,metabolite,sample_idx,value,file
concentration,met_2,868,7.100954706015117,trdata_141T_dt160us.mat
concentration,met_2,869,6.3257885136300605,trdata_141T_dt160us.mat
concentration,met_2,870,4.681569306588955,trdata_141T_dt160us.mat
concentration,met_2,871,10.719244484587382,trdata_141T_dt160us.mat
concentration,met_2,872,9.490561349047724,trdata_141T_dt160us.mat
concentration,met_2,873,8.853032488956856,trdata_141T_dt160us.mat
concentration,met_2,874,10.016444281387585,trdata_141T_dt160us.mat
concentration,met_2,875,6.315112400430683,trdata_141T_dt160us.mat
concentration,met_2,876,7.802428561851288,trdata_141T_dt160us.mat
concentration,met_2,877,10.950008847357806,trdata_141T_dt160us.mat
concentration,met_2,878,6.8697892550648785,trdata_141T_dt160us.mat
concentration,met_2,879,11.87823836467995,trdata_141T_dt160us.mat
concentration,met_2,880,10.782779953175506,trdata_141T_dt160us.mat
concentration,met_2,881,8.560782153568898,trdata_141T_dt160us.mat
concentration,met_2,882,9.72951705203861,trdata_141T_dt160us.mat
concentration,met_2,883,8.838229452415902,trdata_141T_dt160us.mat
concentration,met_2,884,11.640361789696168,trdata_141T_dt160us.mat
concentration,met_2,885,8.501442766069173,trdata_141T_dt160us.mat
concentration,met_2,886,5.814051813347888,trdata_141T_dt160us.mat
concentration,met_2,887,7.997170196609351,trdata_141T_dt160us.mat
concentration,met_2,888,6.062075396539531,trdata_141T_dt160us.mat
concentration,met_2,889,4.339792394968322,trdata_141T_dt160us.mat
concentration,met_2,890,8.954095079985171,trdata_141T_dt160us.mat
concentration,met_2,891,13.191159007750127,trdata_141T_dt160us.mat
concentration,met_2,892,13.827715839513935,trdata_141T_dt160us.mat
concentration,met_2,893,9.693402826527453,trdata_141T_dt160us.mat
concentration,met_2,894,10.380840725084,trdata_141T_dt160us.mat
concentration,met_2,895,6.700150805664675,trdata_141T_dt160us.mat
concentration,met_2,896,5.777555209661432,trdata_141T_dt160us.mat
concentration,met_2,897,3.8188806488263936,trdata_141T_dt160us.mat
concentration,met_2,898,11.205292390579329,trdata_141T_dt160us.mat
concentration,met_2,899,6.962582277043221,trdata_141T_dt160us.mat
concentration,met_2,900,8.271707651528347,trdata_141T_dt160us.mat
concentration,met_2,901,8.15385163815612,trdata_141T_dt160us.mat
concentration,met_2,902,8.91104554556156,trdata_141T_dt160us.mat
concentration,met_2,903,8.343135871491608,trdata_141T_dt160us.mat
concentration,met_2,904,12.800571696333233,trdata_141T_dt160us.mat
concentration,met_2,905,12.08255535892577,trdata_141T_dt160us.mat
concentration,met_2,906,0.0,trdata_141T_dt160us.mat
concentration,met_2,907,8.42277192396029,trdata_141T_dt160us.mat
concentration,met_2,908,7.319325901888338,trdata_141T_dt160us.mat
concentration,met_2,909,9.759542083915509,trdata_141T_dt160us.mat
concentration,met_2,910,8.73410243432359,trdata_141T_dt160us.mat
concentration,met_2,911,7.9983899173844275,trdata_141T_dt160us.mat
concentration,met_2,912,9.224798535705206,trdata_141T_dt160us.mat
concentration,met_2,913,3.810884529654073,trdata_141T_dt160us.mat
concentration,met_2,914,7.504300194011422,trdata_141T_dt160us.mat
concentration,met_2,915,6.659829642355789,trdata_141T_dt160us.mat
concentration,met_2,916,9.257607104021886,trdata_141T_dt160us.mat
concentration,met_2,917,7.9256710909928945,trdata_141T_dt160us.mat
concentration,met_2,918,11.734015564500453,trdata_141T_dt160us.mat
concentration,met_2,919,11.754856099078363,trdata_141T_dt160us.mat
concentration,met_2,920,10.020921055272087,trdata_141T_dt160us.mat
concentration,met_2,921,8.706213599353465,trdata_141T_dt160us.mat
concentration,met_2,922,5.263416013192926,trdata_141T_dt160us.mat
concentration,met_2,923,11.346577281573715,trdata_141T_dt160us.mat
concentration,met_2,924,5.835409555473236,trdata_141T_dt160us.mat
concentration,met_2,925,3.0301934721393877,trdata_141T_dt160us.mat
concentration,met_2,926,9.318707114345315,trdata_141T_dt160us.mat
concentration,met_2,927,9.714045544628531,trdata_141T_dt160us.mat
concentration,met_2,928,3.6570398744663564,trdata_141T_dt160us.mat
concentration,met_2,929,7.685888434492517,trdata_141T_dt160us.mat
concentration,met_2,930,11.134858515168592,trdata_141T_dt160us.mat
concentration,met_2,931,15.134737359996976,trdata_141T_dt160us.mat
concentration,met_2,932,6.612492532911175,trdata_141T_dt160us.mat
concentration,met_2,933,7.154621415757312,trdata_141T_dt160us.mat
concentration,met_2,934,7.934503127450455,trdata_141T_dt160us.mat
concentration,met_2,935,5.808908739185005,trdata_141T_dt160us.mat
concentration,met_2,936,1.6859839834017887,trdata_141T_dt160us.mat
concentration,met_2,937,6.822073471227844,trdata_141T_dt160us.mat
concentration,met_2,938,10.598473989824724,trdata_141T_dt160us.mat
concentration,met_2,939,11.377942398394532,trdata_141T_dt160us.mat
concentration,met_2,940,5.668795822948628,trdata_141T_dt160us.mat
concentration,met_2,941,9.966844137584646,trdata_141T_dt160us.mat
concentration,met_2,942,9.512468523088454,trdata_141T_dt160us.mat
concentration,met_2,943,4.123585423803323,trdata_141T_dt160us.mat
concentration,met_2,944,7.0324436721199595,trdata_141T_dt160us.mat
concentration,met_2,945,7.587932029282399,trdata_141T_dt160us.mat
concentration,met_2,946,12.495841953802739,trdata_141T_dt160us.mat
concentration,met_2,947,8.845415160341446,trdata_141T_dt160us.mat
concentration,met_2,948,7.022002338255965,trdata_141T_dt160us.mat
concentration,met_2,949,9.510633104869726,trdata_141T_dt160us.mat
concentration,met_2,950,10.374229402355393,trdata_141T_dt160us.mat
concentration,met_2,951,4.339719436510658,trdata_141T_dt160us.mat
concentration,met_2,952,6.324603357739596,trdata_141T_dt160us.mat
concentration,met_2,953,7.128846708570777,trdata_141T_dt160us.mat
concentration,met_2,954,10.367776294851407,trdata_141T_dt160us.mat
concentration,met_2,955,6.221498781080306,trdata_141T_dt160us.mat
concentration,met_2,956,8.619205736349919,trdata_141T_dt160us.mat
concentration,met_2,957,6.5686835145090985,trdata_141T_dt160us.mat
concentration,met_2,958,8.166126171090637,trdata_141T_dt160us.mat
concentration,met_2,959,3.917408931846102,trdata_141T_dt160us.mat
concentration,met_2,960,3.1651551908121522,trdata_141T_dt160us.mat
concentration,met_2,961,7.580667753954768,trdata_141T_dt160us.mat
concentration,met_2,962,10.248874488008765,trdata_141T_dt160us.mat
concentration,met_2,963,5.721076733152718,trdata_141T_dt160us.mat
concentration,met_2,964,7.398490763080309,trdata_141T_dt160us.mat
concentration,met_2,965,7.530861133313917,trdata_141T_dt160us.mat
concentration,met_2,966,10.021629305649013,trdata_141T_dt160us.mat
concentration,met_2,967,12.439277086008369,trdata_141T_dt160us.mat
concentration,met_2,968,8.58971565797495,trdata_141T_dt160us.mat
concentration,met_2,969,5.6317248404533835,trdata_141T_dt160us.mat
concentration,met_2,970,9.19490105439077,trdata_141T_dt160us.mat
concentration,met_2,971,7.2151480014724045,trdata_141T_dt160us.mat
concentration,met_2,972,6.445209899448281,trdata_141T_dt160us.mat
concentration,met_2,973,7.77928515280816,trdata_141T_dt160us.mat
concentration,met_2,974,11.205504240436673,trdata_141T_dt160us.mat
concentration,met_2,975,10.528079818022537,trdata_141T_dt160us.mat
concentration,met_2,976,6.911014425889495,trdata_141T_dt160us.mat
concentration,met_2,977,8.026128344841686,trdata_141T_dt160us.mat
concentration,met_2,978,7.656683837123461,trdata_141T_dt160us.mat
concentration,met_2,979,10.16445699826151,trdata_141T_dt160us.mat
concentration,met_2,980,2.85497514238126,trdata_141T_dt160us.mat
concentration,met_2,981,10.22556339252049,trdata_141T_dt160us.mat
concentration,met_2,982,9.483985831847368,trdata_141T_dt160us.mat
concentration,met_2,983,7.067871287953809,trdata_141T_dt160us.mat
concentration,met_2,984,9.339809270160375,trdata_141T_dt160us.mat
concentration,met_2,985,5.5454177969782705,trdata_141T_dt160us.mat
concentration,met_2,986,8.113510702861312,trdata_141T_dt160us.mat
concentration,met_2,987,7.444764180287787,trdata_141T_dt160us.mat
concentration,met_2,988,9.02165816524995,trdata_141T_dt160us.mat
concentration,met_2,989,6.041172433339042,trdata_141T_dt160us.mat
concentration,met_2,990,8.822808909875612,trdata_141T_dt160us.mat
concentration,met_2,991,6.910889364479116,trdata_141T_dt160us.mat
concentration,met_2,992,4.781447425436681,trdata_141T_dt160us.mat
concentration,met_2,993,9.692576540642522,trdata_141T_dt160us.mat
concentration,met_2,994,6.276304801632978,trdata_141T_dt160us.mat
concentration,met_2,995,7.469038919403891,trdata_141T_dt160us.mat
concentration,met_2,996,3.741713423224696,trdata_141T_dt160us.mat
concentration,met_2,997,10.014059775032766,trdata_141T_dt160us.mat
concentration,met_2,998,6.590989457900515,trdata_141T_dt160us.mat
concentration,met_2,999,9.44613072531775,trdata_141T_dt160us.mat
concentration,met_2,1000,8.631759745523823,trdata_141T_dt160us.mat
concentration,met_2,1001,9.05694657118067,trdata_141T_dt160us.mat
concentration,met_2,1002,12.419372588824514,trdata_141T_dt160us.mat
concentration,met_2,1003,6.074615288141352,trdata_141T_dt160us.mat
concentration,met_2,1004,9.483079243146838,trdata_141T_dt160us.mat
concentration,met_2,1005,9.545964803486044,trdata_141T_dt160us.mat
concentration,met_2,1006,9.905967188884127,trdata_141T_dt160us.mat
concentration,met_2,1007,7.535302509746749,trdata_141T_dt160us.mat
concentration,met_2,1008,3.815778990877332,trdata_141T_dt160us.mat
concentration,met_2,1009,12.07019731617963,trdata_141T_dt160us.mat
concentration,met_2,1010,9.970802209267866,trdata_141T_dt160us.mat
concentration,met_2,1011,13.319491911487491,trdata_141T_dt160us.mat
concentration,met_2,1012,4.105198614261942,trdata_141T_dt160us.mat
concentration,met_2,1013,9.315202118319048,trdata_141T_dt160us.mat
concentration,met_2,1014,6.5091275206365715,trdata_141T_dt160us.mat
concentration,met_2,1015,1.45403275393695,trdata_141T_dt160us.mat
concentration,met_2,1016,8.489076281898583,trdata_141T_dt160us.mat
concentration,met_2,1017,8.482380274115682,trdata_141T_dt160us.mat
concentration,met_2,1018,8.427269739583473,trdata_141T_dt160us.mat
concentration,met_2,1019,12.941642796282748,trdata_141T_dt160us.mat
concentration,met_2,1020,10.029160420598306,trdata_141T_dt160us.mat
concentration,met_2,1021,5.006790864831608,trdata_141T_dt160us.mat
concentration,met_2,1022,12.94319132077757,trdata_141T_dt160us.mat
concentration,met_2,1023,10.337328763146903,trdata_141T_dt160us.mat
concentration,met_2,1024,7.727818644384735,trdata_141T_dt160us.mat
concentration,met_2,1025,8.029962369726103,trdata_141T_dt160us.mat
concentration,met_2,1026,4.308884897973999,trdata_141T_dt160us.mat
concentration,met_2,1027,8.087561647746417,trdata_141T_dt160us.mat
concentration,met_2,1028,6.318092780163653,trdata_141T_dt160us.mat
concentration,met_2,1029,7.971184051848013,trdata_141T_dt160us.mat
concentration,met_2,1030,2.9114131002900585,trdata_141T_dt160us.mat
concentration,met_2,1031,8.607353758908694,trdata_141T_dt160us.mat
concentration,met_2,1032,5.645937658969659,trdata_141T_dt160us.mat
concentration,met_2,1033,11.843020616138261,trdata_141T_dt160us.mat
concentration,met_2,1034,6.098121680032458,trdata_141T_dt160us.mat
concentration,met_2,1035,8.131686836662665,trdata_141T_dt160us.mat
concentration,met_2,1036,7.6715624802252975,trdata_141T_dt160us.mat
concentration,met_2,1037,4.9875566719309585,trdata_141T_dt160us.mat
concentration,met_2,1038,5.415595614154051,trdata_141T_dt160us.mat
concentration,met_2,1039,8.44254646907712,trdata_141T_dt160us.mat
concentration,met_2,1040,3.6918674800510036,trdata_141T_dt160us.mat
concentration,met_2,1041,5.4500168640814906,trdata_141T_dt160us.mat
concentration,met_2,1042,6.299696962978501,trdata_141T_dt160us.mat
concentration,met_2,1043,10.528782631117304,trdata_141T_dt160us.mat
concentration,met_2,1044,5.716368451957485,trdata_141T_dt160us.mat
concentration,met_2,1045,6.490806909666919,trdata_141T_dt160us.mat
concentration,met_2,1046,15.003410468273586,trdata_141T_dt160us.mat
concentration,met_2,1047,4.38224165330401,trdata_141T_dt160us.mat
concentration,met_2,1048,6.866090855168486,trdata_141T_dt160us.mat
concentration,met_2,1049,7.239371731494066,trdata_141T_dt160us.mat
concentration,met_2,1050,6.622846979646,trdata_141T_dt160us.mat
concentration,met_2,1051,15.38893882312565,trdata_141T_dt160us.mat
concentration,met_2,1052,8.053424612605863,trdata_141T_dt160us.mat
concentration,met_2,1053,8.126243583203266,trdata_141T_dt160us.mat
concentration,met_2,1054,0.43030481182617386,trdata_141T_dt160us.mat
concentration,met_2,1055,10.79707085132587,trdata_141T_dt160us.mat
concentration,met_2,1056,10.510915878896132,trdata_141T_dt160us.mat
concentration,met_2,1057,6.063887023143124,trdata_141T_dt160us.mat
concentration,met_2,1058,12.712449566916884,trdata_141T_dt160us.mat
concentration,met_2,1059,9.14474535917216,trdata_141T_dt160us.mat
concentration,met_2,1060,17.11315614599654,trdata_141T_dt160us.mat
concentration,met_2,1061,10.846049984776442,trdata_141T_dt160us.mat
concentration,met_2,1062,10.470823859683984,trdata_141T_dt160us.mat
concentration,met_2,1063,9.499387550710892,trdata_141T_dt160us.mat
concentration,met_2,1064,10.144797383424752,trdata_141T_dt160us.mat
concentration,met_2,1065,5.725426208166779,trdata_141T_dt160us.mat
concentration,met_2,1066,9.356115994322115,trdata_141T_dt160us.mat
concentration,met_2,1067,11.893070753791264,trdata_141T_dt160us.mat
concentration,met_2,1068,10.768679446184205,trdata_141T_dt160us.mat
concentration,met_2,1069,9.339265666123518,trdata_141T_dt160us.mat
concentration,met_2,1070,4.910556063192515,trdata_141T_dt160us.mat
concentration,met_2,1071,10.58880128644509,trdata_141T_dt160us.mat
concentration,met_2,1072,7.2489991736898025,trdata_141T_dt160us.mat
concentration,met_2,1073,7.596355377516376,trdata_141T_dt160us.mat
concentration,met_2,1074,5.151001352670626,trdata_141T_dt160us.mat
concentration,met_2,1075,9.290157187749148,trdata_141T_dt160us.mat
concentration,met_2,1076,7.682712661606974,trdata_141T_dt160us.mat
concentration,met_2,1077,8.24032404620391,trdata_141T_dt160us.mat
concentration,met_2,1078,9.161092996496254,trdata_141T_dt160us.mat
concentration,met_2,1079,4.233561863328574,trdata_141T_dt160us.mat
concentration,met_2,1080,6.172414968213905,trdata_141T_dt160us.mat
concentration,met_2,1081,5.688526419361205,trdata_141T_dt160us.mat
concentration,met_2,1082,9.255709995271198,trdata_141T_dt160us.mat
concentration,met_2,1083,4.653568460010609,trdata_141T_dt160us.mat
concentration,met_2,1084,7.175687521239662,trdata_141T_dt160us.mat
concentration,met_2,1085,9.555562127823688,trdata_141T_dt160us.mat
concentration,met_2,1086,5.987640650221521,trdata_141T_dt160us.mat
concentration,met_2,1087,8.429246950419806,trdata_141T_dt160us.mat
concentration,met_2,1088,6.51239090254197,trdata_141T_dt160us.mat
concentration,met_2,1089,8.069548143253657,trdata_141T_dt160us.mat
concentration,met_2,1090,4.913223151597192,trdata_141T_dt160us.mat
concentration,met_2,1091,8.915587908889231,trdata_141T_dt160us.mat
concentration,met_2,1092,10.026849165000533,trdata_141T_dt160us.mat
concentration,met_2,1093,6.282847821297153,trdata_141T_dt160us.mat
concentration,met_2,1094,9.47815083513339,trdata_141T_dt160us.mat
concentration,met_2,1095,8.890225725420903,trdata_141T_dt160us.mat
concentration,met_2,1096,5.52410049253891,trdata_141T_dt160us.mat
concentration,met_2,1097,7.49441368565728,trdata_141T_dt160us.mat
concentration,met_2,1098,8.922437447159405,trdata_141T_dt160us.mat
concentration,met_2,1099,2.962467840583634,trdata_141T_dt160us.mat
concentration,met_2,1100,8.156888946804019,trdata_141T_dt160us.mat
concentration,met_2,1101,7.876681291769042,trdata_141T_dt160us.mat
concentration,met_2,1102,6.2051572579397485,trdata_141T_dt160us.mat
concentration,met_2,1103,7.81522039139321,trdata_141T_dt160us.mat
concentration,met_2,1104,4.6841673818957075,trdata_141T_dt160us.mat
concentration,met_2,1105,10.399749315628245,trdata_141T_dt160us.mat
concentration,met_2,1106,10.04643054906488,trdata_141T_dt160us.mat
concentration,met_2,1107,10.676173857625257,trdata_141T_dt160us.mat
concentration,met_2,1108,10.07854953836343,trdata_141T_dt160us.mat
concentration,met_2,1109,10.262585344170246,trdata_141T_dt160us.mat
concentration,met_2,1110,5.260703929024537,trdata_141T_dt160us.mat
concentration,met_2,1111,6.415614437100914,trdata_141T_dt160us.mat
concentration,met_2,1112,4.904980206586185,trdata_141T_dt160us.mat
concentration,met_2,1113,11.44967987050547,trdata_141T_dt160us.mat
concentration,met_2,1114,6.7708326493405195,trdata_141T_dt160us.mat
concentration,met_2,1115,5.809860687961589,trdata_141T_dt160us.mat
concentration,met_2,1116,6.61285094787694,trdata_141T_dt160us.mat
concentration,met_2,1117,10.617254774948313,trdata_141T_dt160us.mat
concentration,met_2,1118,6.501723080369948,trdata_141T_dt160us.mat
concentration,met_2,1119,7.4707169149129244,trdata_141T_dt160us.mat
concentration,met_2,1120,7.4598144600935585,trdata_141T_dt160us.mat
concentration,met_2,1121,8.820247105114571,trdata_141T_dt160us.mat
concentration,met_2,1122,7.4266457278373315,trdata_141T_dt160us.mat
concentration,met_2,1123,4.19627540651618,trdata_141T_dt160us.mat
concentration,met_2,1124,1.6382604432184937,trdata_141T_dt160us.mat
concentration,met_2,1125,12.889413403264594,trdata_141T_dt160us.mat
concentration,met_2,1126,6.2899687660637404,trdata_141T_dt160us.mat
concentration,met_2,1127,4.005145646821554,trdata_141T_dt160us.mat
concentration,met_2,1128,2.8505910969753057,trdata_141T_dt160us.mat
concentration,met_2,1129,7.747751967114773,trdata_141T_dt160us.mat
concentration,met_2,1130,10.420131469016319,trdata_141T_dt160us.mat
concentration,met_2,1131,6.792072044973656,trdata_141T_dt160us.mat
concentration,met_2,1132,7.812490899755202,trdata_141T_dt160us.mat
concentration,met_2,1133,14.91463576970942,trdata_141T_dt160us.mat
concentration,met_2,1134,9.943394756437048,trdata_141T_dt160us.mat
concentration,met_2,1135,9.374675639794667,trdata_141T_dt160us.mat
concentration,met_2,1136,3.139617109400577,trdata_141T_dt160us.mat
concentration,met_2,1137,4.006934875183934,trdata_141T_dt160us.mat
concentration,met_2,1138,10.675269500801594,trdata_141T_dt160us.mat
concentration,met_2,1139,7.9493035249473225,trdata_141T_dt160us.mat
concentration,met_2,1140,7.829860130677529,trdata_141T_dt160us.mat
concentration,met_2,1141,7.463978595014111,trdata_141T_dt160us.mat
concentration,met_2,1142,5.7076225606145,trdata_141T_dt160us.mat
concentration,met_2,1143,5.190253848562953,trdata_141T_dt160us.mat
concentration,met_2,1144,9.02775848375157,trdata_141T_dt160us.mat
concentration,met_2,1145,11.208951961681894,trdata_141T_dt160us.mat
concentration,met_2,1146,8.250978092072454,trdata_141T_dt160us.mat
concentration,met_2,1147,10.975891788275021,trdata_141T_dt160us.mat
concentration,met_2,1148,8.34488033958726,trdata_141T_dt160us.mat
concentration,met_2,1149,6.75934349410307,trdata_141T_dt160us.mat
concentration,met_2,1150,9.560950650521924,trdata_141T_dt160us.mat
concentration,met_2,1151,9.948154691753803,trdata_141T_dt160us.mat
concentration,met_2,1152,15.512291158495573,trdata_141T_dt160us.mat
concentration,met_2,1153,7.7484798609573415,trdata_141T_dt160us.mat
concentration,met_2,1154,7.105085715744763,trdata_141T_dt160us.mat
concentration,met_2,1155,9.335425483007308,trdata_141T_dt160us.mat
concentration,met_2,1156,3.237147435152405,trdata_141T_dt160us.mat
concentration,met_2,1157,4.941995795250374,trdata_141T_dt160us.mat
concentration,met_2,1158,5.238142302021412,trdata_141T_dt160us.mat
concentration,met_2,1159,8.198349103274085,trdata_141T_dt160us.mat
concentration,met_2,1160,5.520469932359776,trdata_141T_dt160us.mat
concentration,met_2,1161,8.563933970566879,trdata_141T_dt160us.mat
concentration,met_2,1162,4.355613065147054,trdata_141T_dt160us.mat
concentration,met_2,1163,3.790030862264067,trdata_141T_dt160us.mat
concentration,met_2,1164,3.5188214665974984,trdata_141T_dt160us.mat
concentration,met_2,1165,12.37590117489771,trdata_141T_dt160us.mat
concentration,met_2,1166,11.646994784241848,trdata_141T_dt160us.mat
concentration,met_2,1167,8.07673971581443,trdata_141T_dt160us.mat
concentration,met_2,1168,6.48722017396147,trdata_141T_dt160us.mat
concentration,met_2,1169,3.645582523294652,trdata_141T_dt160us.mat
concentration,met_2,1170,8.855366580701002,trdata_141T_dt160us.mat
concentration,met_2,1171,8.89331001388926,trdata_141T_dt160us.mat
concentration,met_2,1172,7.84223671260512,trdata_141T_dt160us.mat
concentration,met_2,1173,5.83434486282864,trdata_141T_dt160us.mat
concentration,met_2,1174,10.208322541887508,trdata_141T_dt160us.mat
concentration,met_2,1175,11.221655927445363,trdata_141T_dt160us.mat
concentration,met_2,1176,2.5337635994971395,trdata_141T_dt160us.mat
concentration,met_2,1177,10.56418209881392,trdata_141T_dt160us.mat
concentration,met_2,1178,5.200242120898526,trdata_141T_dt160us.mat
concentration,met_2,1179,7.4676287023727665,trdata_141T_dt160us.mat
concentration,met_2,1180,11.518784327078503,trdata_141T_dt160us.mat
concentration,met_2,1181,4.110372223024761,trdata_141T_dt160us.mat
concentration,met_2,1182,7.898167081804213,trdata_141T_dt160us.mat
concentration,met_2,1183,9.586327925082175,trdata_141T_dt160us.mat
concentration,met_2,1184,5.6938276090109206,trdata_141T_dt160us.mat
concentration,met_2,1185,4.957662123406696,trdata_141T_dt160us.mat
concentration,met_2,1186,12.019243458790903,trdata_141T_dt160us.mat
concentration,met_2,1187,3.5322261485927102,trdata_141T_dt160us.mat
concentration,met_2,1188,6.746587282072857,trdata_141T_dt160us.mat
concentration,met_2,1189,6.540393525938542,trdata_141T_dt160us.mat
concentration,met_2,1190,9.451804045588194,trdata_141T_dt160us.mat
concentration,met_2,1191,11.7025699622656,trdata_141T_dt160us.mat
concentration,met_2,1192,8.66162900704198,trdata_141T_dt160us.mat
concentration,met_2,1193,9.769977068753409,trdata_141T_dt160us.mat
concentration,met_2,1194,9.025424392868928,trdata_141T_dt160us.mat
concentration,met_2,1195,7.688926700978063,trdata_141T_dt160us.mat
concentration,met_2,1196,11.848448364931178,trdata_141T_dt160us.mat
concentration,met_2,1197,5.9489725294594615,trdata_141T_dt160us.mat
concentration,met_2,1198,11.907972364166513,trdata_141T_dt160us.mat
concentration,met_2,1199,7.811771913078654,trdata_141T_dt160us.mat
concentration,met_2,1200,11.825400130918645,trdata_141T_dt160us.mat
concentration,met_2,1201,12.482981150928687,trdata_141T_dt160us.mat
concentration,met_2,1202,11.970020644953502,trdata_141T_dt160us.mat
concentration,met_2,1203,10.166748108948806,trdata_141T_dt160us.mat
concentration,met_2,1204,10.643868049553138,trdata_141T_dt160us.mat
concentration,met_2,1205,1.9061493125553568,trdata_141T_dt160us.mat
concentration,met_2,1206,14.333926711049248,trdata_141T_dt160us.mat
concentration,met_2,1207,12.696589114607391,trdata_141T_dt160us.mat
concentration,met_2,1208,6.535010012061759,trdata_141T_dt160us.mat
concentration,met_2,1209,13.842242416847808,trdata_141T_dt160us.mat
concentration,met_2,1210,6.631918087022449,trdata_141T_dt160us.mat
concentration,met_2,1211,9.628536685187116,trdata_141T_dt160us.mat
concentration,met_2,1212,4.6360582320692325,trdata_141T_dt160us.mat
concentration,met_2,1213,2.029209636183392,trdata_141T_dt160us.mat
concentration,met_2,1214,7.594262616567714,trdata_141T_dt160us.mat
concentration,met_2,1215,7.178799578050926,trdata_141T_dt160us.mat
concentration,met_2,1216,15.006913322980552,trdata_141T_dt160us.mat
concentration,met_2,1217,9.763572356588407,trdata_141T_dt160us.mat
concentration,met_2,1218,9.134062431022436,trdata_141T_dt160us.mat
concentration,met_2,1219,1.0975400831969004,trdata_141T_dt160us.mat
concentration,met_2,1220,13.13028159135561,trdata_141T_dt160us.mat
concentration,met_2,1221,3.459365735648329,trdata_141T_dt160us.mat
concentration,met_2,1222,5.108105548498738,trdata_141T_dt160us.mat
concentration,met_2,1223,11.074107821227969,trdata_141T_dt160us.mat
concentration,met_2,1224,10.754665708118281,trdata_141T_dt160us.mat
concentration,met_2,1225,14.752056532412658,trdata_141T_dt160us.mat
concentration,met_2,1226,9.456968561298543,trdata_141T_dt160us.mat
concentration,met_2,1227,4.312558750981986,trdata_141T_dt160us.mat
concentration,met_2,1228,6.318493853158298,trdata_141T_dt160us.mat
concentration,met_2,1229,6.979441616091962,trdata_141T_dt160us.mat
concentration,met_2,1230,6.727907014701013,trdata_141T_dt160us.mat
concentration,met_2,1231,3.548603361125034,trdata_141T_dt160us.mat
concentration,met_2,1232,3.2897184081932647,trdata_141T_dt160us.mat
concentration,met_2,1233,10.03297556378281,trdata_141T_dt160us.mat
concentration,met_2,1234,7.11592645025558,trdata_141T_dt160us.mat
concentration,met_2,1235,10.443318118617768,trdata_141T_dt160us.mat
concentration,met_2,1236,5.777276600460768,trdata_141T_dt160us.mat
concentration,met_2,1237,6.922790363096485,trdata_141T_dt160us.mat
concentration,met_2,1238,2.844719702148339,trdata_141T_dt160us.mat
concentration,met_2,1239,12.707366212385455,trdata_141T_dt160us.mat
concentration,met_2,1240,4.515307321934447,trdata_141T_dt160us.mat
concentration,met_2,1241,4.868082241762453,trdata_141T_dt160us.mat
concentration,met_2,1242,7.996317923994134,trdata_141T_dt160us.mat
concentration,met_2,1243,12.679929592204669,trdata_141T_dt160us.mat
concentration,met_2,1244,11.697669948567768,trdata_141T_dt160us.mat
concentration,met_2,1245,5.709457039019869,trdata_141T_dt160us.mat
concentration,met_2,1246,2.904617478374778,trdata_141T_dt160us.mat
concentration,met_2,1247,7.763134460942938,trdata_141T_dt160us.mat
concentration,met_2,1248,10.472223032768984,trdata_141T_dt160us.mat
concentration,met_2,1249,8.214433763463004,trdata_141T_dt160us.mat
concentration,met_2,1250,6.697713435540172,trdata_141T_dt160us.mat
concentration,met_2,1251,6.14688176091579,trdata_141T_dt160us.mat
concentration,met_2,1252,9.020419237128008,trdata_141T_dt160us.mat
concentration,met_2,1253,7.575009910989593,trdata_141T_dt160us.mat
concentration,met_2,1254,7.597981174533929,trdata_141T_dt160us.mat
concentration,met_2,1255,5.942367393583585,trdata_141T_dt160us.mat
concentration,met_2,1256,10.491624584074483,trdata_141T_dt160us.mat
concentration,met_2,1257,4.014083166285037,trdata_141T_dt160us.mat
concentration,met_2,1258,11.052580907269185,trdata_141T_dt160us.mat
concentration,met_2,1259,4.9043713415728085,trdata_141T_dt160us.mat
concentration,met_2,1260,5.130016355235183,trdata_141T_dt160us.mat
concentration,met_2,1261,12.301365849753788,trdata_141T_dt160us.mat
concentration,met_2,1262,5.104006058410502,trdata_141T_dt160us.mat
concentration,met_2,1263,9.460734561452398,trdata_141T_dt160us.mat
concentration,met_2,1264,13.077950708828723,trdata_141T_dt160us.mat
concentration,met_2,1265,7.468026502768418,trdata_141T_dt160us.mat
concentration,met_2,1266,7.693017822972942,trdata_141T_dt160us.mat
concentration,met_2,1267,0.7881697454410181,trdata_141T_dt160us.mat
concentration,met_2,1268,8.959033506413606,trdata_141T_dt160us.mat
concentration,met_2,1269,6.532497635930141,trdata_141T_dt160us.mat
concentration,met_2,1270,12.279301808308727,trdata_141T_dt160us.mat
concentration,met_2,1271,6.749457310000417,trdata_141T_dt160us.mat
concentration,met_2,1272,5.945512517549656,trdata_141T_dt160us.mat
concentration,met_2,1273,10.328358532300145,trdata_141T_dt160us.mat
concentration,met_2,1274,5.380112217232801,trdata_141T_dt160us.mat
concentration,met_2,1275,14.65337087517687,trdata_141T_dt160us.mat
concentration,met_2,1276,8.086905310774357,trdata_141T_dt160us.mat
concentration,met_2,1277,8.770307620622042,trdata_141T_dt160us.mat
concentration,met_2,1278,11.901349350187349,trdata_141T_dt160us.mat
concentration,met_2,1279,6.769610196263974,trdata_141T_dt160us.mat
concentration,met_2,1280,2.0205432994648715,trdata_141T_dt160us.mat
